"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"226","89","Pushing baby brother",8,4,4,0.878928433117797,0.983181827148375,1,0,1,0,0,1,2.95701970186899,1,0
"227","89","Uncle wedding (orange shirt, gray pants)",6,5,1,1.3102005927234,-0.464099659838529,1,0,1,0,1,0,1.8305360059189,1,0
"228","89","Roasted pork for lunch and dinner",5,4,1,0.878928433117797,-0.464099659838529,1,0,1,0,1,0,1.26729415794385,1,0
"229","89","Hearing rats ",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"230","89","First time bicycle riding",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"231","89","Scraping my knee in first grade",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"232","89","Moving to the US",4,0,4,-0.846160205304626,0.983181827148375,0,1,1,0,0,1,0.704052309968808,1,0
"233","89","Living with another family",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.140810461993761,0,0
"234","89","Broke my dad's favorite toy",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"235","89","Went to Frank Wright Elementary",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,0.140810461993761,0,0
"236","89","Detention school",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.140810461993761,0,0
"237","89","Transfer to Durfee school (3rd grade)",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"238","89","Made friends in America",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"239","89","Went to Arroyo High School",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.422431385981284,0,1
"240","89","COVID",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"241","50","Life in Ghana",2,1,1,-0.41488804569902,-0.464099659838529,1,0,0,1,1,0,-0.906326967174966,0,1
"242","50","California 2019",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.906326967174966,0,1
"243","50","Private School",5,4,1,0.878928433117797,-0.464099659838529,1,0,0,1,1,0,0.453163483587483,1,0
"244","50","Hillcrest High",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.453163483587483,0,0
"245","50","Nana 2018",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.35949045076245,0,1
"246","50","College Acceptances",3,3,0,0.447656273512191,-0.946526822167497,1,0,0,1,1,0,-0.453163483587483,0,0
"247","50","Covid Lockdown",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.453163483587483,0,0
"248","50","UCR Life",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.453163483587483,0,0
"249","50","Choir performance",6,0,6,-0.846160205304626,1.94803615180631,0,1,1,0,0,1,0.906326967174966,1,0
"250","50","2023 Ghana",6,2,4,0.0163841139065855,0.983181827148375,1,0,1,0,0,1,0.906326967174966,1,0
"251","50","School in Ghana",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.35949045076245,0,1
"252","50","Kayemon Debut",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.35949045076245,0,1
"253","50","Church Life in Ghana",3,2,1,0.0163841139065855,-0.464099659838529,1,0,0,1,1,0,-0.453163483587483,0,0
"254","50","Birthday party",4,1,3,-0.41488804569902,0.500754664819407,1,0,1,0,0,1,0,1,0
"255","50","Playing sports in Ghana",7,5,2,1.3102005927234,0.0183275024904388,1,0,1,0,1,0,1.35949045076245,1,0
"256","50","Volleyball at Hillcrest",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.453163483587483,0,0
"257","50","Cross Country racing",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,0.453163483587483,1,0
"258","50","Emotionless but calm",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0,1,0
"259","50","Old house at demo",2,1,1,-0.41488804569902,-0.464099659838529,1,0,0,1,1,0,-0.906326967174966,0,1
"260","50","St Micheal's swing",6,1,5,-0.41488804569902,1.46560898947734,1,0,1,0,0,1,0.906326967174966,1,0
"261","50","Barracks camp ",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.453163483587483,0,0
"262","50","Nana Yaw and Isaac",7,7,0,2.17274491193461,-0.946526822167497,1,0,0,1,1,0,1.35949045076245,1,0
"263","50","Sunday School",9,7,2,2.17274491193461,0.0183275024904388,1,0,1,0,1,0,2.26581741793741,1,0
"264","50","Vacation Bible School",7,6,1,1.74147275232901,-0.464099659838529,1,0,0,1,1,0,1.35949045076245,1,0
"265","17","North Marin United State Cup Championship",2,2,0,0.0163841139065855,-0.946526822167497,1,0,0,1,1,0,-0.38899330260775,0,0
"266","17","Brother's beachside wedding In Hawaii",7,5,2,1.3102005927234,0.0183275024904388,1,0,1,0,1,0,1.555973210431,1,0
"267","17","Senior Ditch Day at the River",2,0,2,-0.846160205304626,0.0183275024904388,1,0,1,0,0,1,-0.38899330260775,0,0
"268","17","High School Senior Year Prom",5,4,1,0.878928433117797,-0.464099659838529,1,0,1,0,1,0,0.777986605215499,1,0
"269","17","Quince Mexico Trip in the Summer",6,0,6,-0.846160205304626,1.94803615180631,1,0,1,0,0,1,1.16697990782325,1,0
"270","17","2024 Vacation to Waikiki Hawaii",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.777986605215499,0,1
"271","17","Trip to Aquarium of the Pacific ",3,0,3,-0.846160205304626,0.500754664819407,1,0,1,0,0,1,0,1,0
"272","17","New York City Family Roadtrip",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-1.16697990782325,0,1
"273","17","Snowmass Colorado with Doug Carlston",8,5,3,1.3102005927234,0.500754664819407,1,0,1,0,1,0,1.94496651303875,1,0
"274","17","Niagra Falls with Boat Tour",3,3,0,0.447656273512191,-0.946526822167497,1,0,0,1,1,0,0,1,0
"275","17","Buffalo Billiards and being with friends",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.777986605215499,0,1
"276","17","Late night runs at Luchessi Park",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.777986605215499,0,1
"277","17","High School Graduation Yayos After Party ",2,2,0,0.0163841139065855,-0.946526822167497,1,0,0,1,1,0,-0.38899330260775,0,0
"278","17","Golden State Warriors Championship Parade",2,0,2,-0.846160205304626,0.0183275024904388,1,0,1,0,0,1,-0.38899330260775,0,0
"279","17","UCR Freshman Year Move In Week ",2,0,2,-0.846160205304626,0.0183275024904388,1,0,1,0,0,1,-0.38899330260775,0,0
"280","17","First UCR Block Party Event",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.777986605215499,0,1
"281","17","Christmas Break at SF Union Square",3,0,3,-0.846160205304626,0.500754664819407,1,0,1,0,0,1,0,1,0
"282","17","My Sisters Quince Party in SF",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.38899330260775,0,0
"283","17","Kiaras Birthday In Vallejo",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.777986605215499,0,1
"284","17","Giants Baseball Game with my friends",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-1.16697990782325,0,1
"285","17","Seattle Space Needle and the city",8,6,2,1.74147275232901,0.0183275024904388,1,0,1,0,1,0,1.94496651303875,1,0
"286","17","Driving to LA for Drake Concert",8,5,3,1.3102005927234,0.500754664819407,1,0,1,0,1,0,1.94496651303875,1,0
"287","17","Meeting my brother At Pismo Beach",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0,1,0
"288","17","Clippers game to The Groves Market",1,1,0,-0.41488804569902,-0.946526822167497,1,0,0,1,1,0,-0.777986605215499,0,1
"289","19","Shiro ",2,2,0,0.0163841139065855,-0.946526822167497,1,0,0,1,1,0,-0.430226961144043,0,1
"290","19","Sweet Creek",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.827359540661622,0,1
"291","19","Kyle",0,0,0,-0.846160205304626,-0.946526822167497,0,1,0,1,1,0,-1.2244921201792,0,1
"292","19","Jaeden",9,8,1,2.60401707154022,-0.464099659838529,1,0,1,0,1,0,2.34970109547901,1,0
"293","19","Dad ",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.430226961144043,0,1
"294","19","Shooting star",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.430226961144043,0,1
"295","19","Snowcat",0,0,0,-0.846160205304626,-0.946526822167497,0,1,0,1,1,0,-1.2244921201792,0,1
"296","19","Monique",1,1,0,-0.41488804569902,-0.946526822167497,1,0,0,1,1,0,-0.827359540661622,0,1
"297","19","Montecito",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.827359540661622,0,1
"298","19","Grandma",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.827359540661622,0,1
"299","19","Miyuk Gook",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.0330943816264649,1,0
"300","19","El Monte Aquatics",5,0,5,-0.846160205304626,1.46560898947734,0,1,1,0,0,1,0.761170777408692,1,0
"301","19","Painting ",7,6,1,1.74147275232901,-0.464099659838529,1,0,1,0,1,0,1.55543593644385,1,0
"302","19","Ichiko Aoba",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.364038197891114,1,0
"303","19","Little Tokyo Girl",4,4,0,0.878928433117797,-0.946526822167497,1,0,0,1,1,0,0.364038197891114,1,0
"304","19","Beginners Day",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.827359540661622,0,1
"305","19","Donkeys ",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.827359540661622,0,1
"306","19","Seaside ",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.430226961144043,0,1
"307","19","New Years 2024",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.0330943816264649,1,0
"308","19","Yummy Tea ",9,2,7,0.0163841139065855,2.43046331413528,1,0,1,0,0,1,2.34970109547901,1,0
"309","19","Crescent City",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.0330943816264649,1,0
"310","19","Arches",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0.364038197891114,1,0
"311","19","1st Year Parties",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,0.761170777408692,1,0
"312","19","Juicy",4,0,4,-0.846160205304626,0.983181827148375,0,1,1,0,0,1,0.364038197891114,1,0
"313","59","First golf medal in the rain",2,2,0,0.0163841139065855,-0.946526822167497,1,0,0,1,1,0,0.258333707730283,1,0
"314","59","Acceptance into college",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0.258333707730283,1,0
"315","59","Sadness from a relative's death",1,1,0,-0.41488804569902,-0.946526822167497,1,0,0,1,1,0,-0.361667190822395,0,0
"316","59","Watching that basketball game with friends",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.361667190822395,0,0
"317","59","Asking out a girl to prom",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.981668089375074,0,1
"318","59","Losing my first sports bet",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.981668089375074,0,1
"319","59","Graduating high school",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.981668089375074,0,1
"320","59","Feeling dejection after breakup",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0.258333707730283,1,0
"321","59","Seeing her for the first time",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.981668089375074,0,1
"322","59","Seeing her for the last time",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.361667190822395,0,0
"323","59","Watching a movie after car crash",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.361667190822395,0,0
"324","59","Choosing where to commit",2,2,0,0.0163841139065855,-0.946526822167497,1,0,0,1,1,0,0.258333707730283,1,0
"325","59","Giving up on golf",2,0,2,-0.846160205304626,0.0183275024904388,1,0,1,0,0,1,0.258333707730283,1,0
"326","59","Winning that golf game in Camarillo",6,5,1,1.3102005927234,-0.464099659838529,1,0,1,0,1,0,2.738337301941,1,0
"327","59","Eating Blaze Pizza after winning",1,1,0,-0.41488804569902,-0.946526822167497,1,0,0,1,1,0,-0.361667190822395,0,0
"328","59","Buying my first Jordan shoes",5,4,1,0.878928433117797,-0.464099659838529,1,0,1,0,1,0,2.11833640338832,1,0
"329","59","Getting my first job",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,1.49833550483564,1,0
"330","59","Working my last shift",2,0,2,-0.846160205304626,0.0183275024904388,1,0,1,0,0,1,0.258333707730283,1,0
"331","59","Saying bye to my underclassmen friends",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.361667190822395,0,0
"332","59","Hearing the news on a date",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.981668089375074,0,1
"333","59","Lying on bed staring at stars",2,0,2,-0.846160205304626,0.0183275024904388,1,0,1,0,0,1,0.258333707730283,1,0
"334","59","Dropping my phone in the backyard",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.981668089375074,0,1
"335","59","Hitting the gym after 4 months",3,0,3,-0.846160205304626,0.500754664819407,1,0,1,0,0,1,0.87833460628296,1,0
"336","59","Singing songs to her in room",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.981668089375074,0,1
"337","22","Sadness",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.0404053847452433,0,0
"338","22","Joyful",4,1,3,-0.41488804569902,0.500754664819407,0,1,1,0,0,1,0.0404053847452433,0,0
"339","22","Betrayed",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.444459232197675,0,1
"340","22","Painful",7,7,0,2.17274491193461,-0.946526822167497,1,0,0,1,1,0,1.494999235574,1,0
"341","22","Annoyed",2,1,1,-0.41488804569902,-0.464099659838529,0,1,1,0,1,0,-0.929323849140593,0,1
"342","22","Concerned",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0.0404053847452433,0,0
"343","22","Funny",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.41418846608351,0,1
"344","22","Naive",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0.0404053847452433,0,0
"345","22","Energetic",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.0404053847452433,0,0
"346","22","Hopeful",2,1,1,-0.41488804569902,-0.464099659838529,0,1,1,0,1,0,-0.929323849140593,0,1
"347","22","Worried",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.0404053847452433,0,0
"348","22","Happy",5,0,5,-0.846160205304626,1.46560898947734,0,1,1,0,0,1,0.525270001688161,1,0
"349","22","Broken",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0.0404053847452433,0,0
"350","22","Heartbroken",11,6,5,1.74147275232901,1.46560898947734,1,0,1,0,1,0,3.43445770334567,1,0
"351","22","New Perspectives",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.0404053847452433,0,0
"352","22","Critique",4,0,4,-0.846160205304626,0.983181827148375,0,1,1,0,0,1,0.0404053847452433,0,0
"353","22","Disconnected",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.444459232197675,0,1
"354","22","Easy going",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.0404053847452433,0,0
"355","22","Peaceful",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.444459232197675,0,1
"356","22","Fun Chaotic",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.41418846608351,0,1
"357","22","Workaholic ",2,1,1,-0.41488804569902,-0.464099659838529,0,1,1,0,1,0,-0.929323849140593,0,1
"358","22","Time Management",5,1,4,-0.41488804569902,0.983181827148375,0,1,1,0,0,1,0.525270001688161,1,0
"359","22","Music Therapy",3,1,2,-0.41488804569902,0.0183275024904388,0,1,1,0,0,1,-0.444459232197675,0,1
"360","22","Sleepy",6,3,3,0.447656273512191,0.500754664819407,1,0,1,0,0,1,1.01013461863108,1,0
"361","23","Family trip to new york city to visit my aunt ",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.470639535448356,0,0
"362","23","The day I got my dog for my 7th birthday ",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.470639535448356,0,0
"363","23","My 5th grade graduation ",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.470639535448356,0,0
"364","23","The day I passed my drivers license test ",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.067234219349765,1,0
"365","23","My 5th birthday party ",7,5,2,1.3102005927234,0.0183275024904388,1,0,1,0,1,0,1.94979236114319,1,0
"366","23","The day my cousin moved to vegas ",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,1.14298172894601,1,0
"367","23","When I got first place at worlds",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.067234219349765,1,0
"368","23","Family trip to Disney World ",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.470639535448356,0,0
"369","23","Became league champion for the 100 and 200m",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.067234219349765,1,0
"370","23","Family trip the Bahamas ",2,0,2,-0.846160205304626,0.0183275024904388,1,0,1,0,0,1,-0.067234219349765,1,0
"371","23","The day my uncle passed away ",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.874044851546946,0,1
"372","23","My high school graduation party ",1,1,0,-0.41488804569902,-0.946526822167497,1,0,0,1,1,0,-0.470639535448356,0,0
"373","23","The day I ran 12.27 in the 100m",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.470639535448356,0,0
"374","23","The day I moved to UC Riverside ",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.470639535448356,0,0
"375","23","Family trip to Washigton DC ",2,0,2,-0.846160205304626,0.0183275024904388,1,0,1,0,0,1,-0.067234219349765,1,0
"376","23","The day my aunt Jonie moved out",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.874044851546946,0,1
"377","23","My brothers 8th grade graduation ",2,0,2,-0.846160205304626,0.0183275024904388,1,0,1,0,0,1,-0.067234219349765,1,0
"378","23","My last gymnastics competition ",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.470639535448356,0,0
"379","23","My 8th grade graduation ",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.470639535448356,0,0
"380","23","Saying goodbye to my friends before moving ",1,0,1,-0.846160205304626,-0.464099659838529,1,0,1,0,0,1,-0.470639535448356,0,0
"381","23","Last day practicing with coach and reggie ",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.739576412847416,1,0
"382","23","When my teacher took my harry potter book ",3,0,3,-0.846160205304626,0.500754664819407,1,0,1,0,0,1,0.336171096748826,1,0
"383","23","The day I passed my permit test ",11,11,0,3.89783355035704,-0.946526822167497,1,0,0,1,1,0,3.56341362553755,1,0
"384","23","My last AP Gov class of high school ",0,0,0,-0.846160205304626,-0.946526822167497,1,0,0,1,1,0,-0.874044851546946,0,1
"385","24","Truck:",7,5,2,1.3102005927234,0.0183275024904388,1,0,1,0,1,0,0.764427624759817,1,0
"386","24","Guinness:",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.07019867466374,0,1
"387","24","Military: ",12,5,7,1.3102005927234,2.43046331413528,1,0,1,0,0,1,2.29328287427945,1,0
"388","24","SubUwU: ",5,2,3,0.0163841139065855,0.500754664819407,1,0,1,0,0,1,0.152885524951963,1,0
"389","24","Grandpa Howard: ",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.45865657485589,0,1
"390","24","Welk: ",3,1,2,-0.41488804569902,0.0183275024904388,0,1,1,0,0,1,-0.45865657485589,0,1
"391","24","Running through Fire: ",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,-0.152885524951963,1,0
"392","24","English 1A: ",2,1,1,-0.41488804569902,-0.464099659838529,0,1,0,1,1,0,-0.764427624759817,0,1
"393","24","Alphonse The Clanless: ",3,1,2,-0.41488804569902,0.0183275024904388,0,1,1,0,0,1,-0.45865657485589,0,1
"394","24","Wii: ",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.07019867466374,0,1
"395","24","ElHafsi: ",7,3,4,0.447656273512191,0.983181827148375,1,0,1,0,0,1,0.764427624759817,1,0
"396","24","Halo 2: ",13,5,8,1.3102005927234,2.91289047646425,1,0,1,0,0,1,2.59905392418338,1,0
"397","24","Discord DND: ",7,6,1,1.74147275232901,-0.464099659838529,1,0,0,1,1,0,0.764427624759817,1,0
"398","24","Sacrificial Lamb: ",5,2,3,0.0163841139065855,0.500754664819407,1,0,1,0,0,1,0.152885524951963,1,0
"399","24","Baker's: ",2,1,1,-0.41488804569902,-0.464099659838529,0,1,0,1,1,0,-0.764427624759817,0,1
"400","24","Freddy: ",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.07019867466374,0,1
"401","24","One Piece: ",3,3,0,0.447656273512191,-0.946526822167497,1,0,0,1,1,0,-0.45865657485589,0,1
"402","24","Black Clover: ",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.07019867466374,0,1
"403","24","Pegasus: ",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.764427624759817,0,1
"404","24","Octopaths: ",4,3,1,0.447656273512191,-0.464099659838529,1,0,0,1,1,0,-0.152885524951963,1,0
"405","24","Unova: ",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.764427624759817,0,1
"406","24","Plague: ",6,4,2,0.878928433117797,0.0183275024904388,1,0,1,0,1,0,0.45865657485589,1,0
"407","24","Inland Empire: ",7,6,1,1.74147275232901,-0.464099659838529,1,0,0,1,1,0,0.764427624759817,1,0
"408","24","Lancer: ",7,4,3,0.878928433117797,0.500754664819407,1,0,1,0,1,0,0.764427624759817,1,0
"409","26","how i didn't go to preschool",4,3,1,0.447656273512191,-0.464099659838529,1,0,0,1,1,0,-0.332720443612397,0,0
"410","26","doing gymnastics as a kid",11,10,1,3.46656139075143,-0.464099659838529,1,0,0,1,1,0,1.81716549972925,1,0
"411","26","chinese school/VBS",5,4,1,0.878928433117797,-0.464099659838529,1,0,0,1,1,0,-0.0255938802778766,1,0
"412","26","my parents' life story ?",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,-0.332720443612397,0,0
"413","26","chad's halloween party in 6th grade",5,4,1,0.878928433117797,-0.464099659838529,1,0,0,1,1,0,-0.0255938802778766,1,0
"414","26","visiting temple in oakland",2,1,1,-0.41488804569902,-0.464099659838529,0,1,0,1,1,0,-0.946973570281438,0,1
"415","26","crashing the green car 2x",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,-0.332720443612397,0,0
"416","26","high school thyroid diagnosis",6,3,3,0.447656273512191,0.500754664819407,1,0,1,0,0,1,0.281532683056644,1,0
"417","26","high school volunteering - zucchini, scottish",6,5,1,1.3102005927234,-0.464099659838529,1,0,0,1,1,0,0.281532683056644,1,0
"418","26","first job - staples, nice aura",9,3,6,0.447656273512191,1.94803615180631,1,0,1,0,0,1,1.20291237306021,1,0
"419","26","high school my first boyfriend",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.25410013361596,0,1
"420","26","my first breakup",7,6,1,1.74147275232901,-0.464099659838529,1,0,0,1,1,0,0.588659246391165,1,0
"421","26","smoking in sri's car",3,2,1,0.0163841139065855,-0.464099659838529,1,0,0,1,1,0,-0.639847006946918,0,1
"422","26","guess I'm going to UCR",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,-0.332720443612397,0,0
"423","26","pentland w/nowreen - eldon's house/friends",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.639847006946918,0,1
"424","26","travel bug- aus with friends",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.25410013361596,0,1
"425","26","great grandma's birthdays/reunions",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,-0.332720443612397,0,0
"426","26","graduation day/making our caps",4,1,3,-0.41488804569902,0.500754664819407,0,1,1,0,0,1,-0.332720443612397,0,0
"427","26","dad's financial crisis",3,1,2,-0.41488804569902,0.0183275024904388,0,1,1,0,0,1,-0.639847006946918,0,1
"428","26","isabelle coming out, SD family",9,5,4,1.3102005927234,0.983181827148375,1,0,1,0,1,0,1.20291237306021,1,0
"429","26","kenny",15,0,15,-0.846160205304626,6.28988061276702,0,1,1,0,0,1,3.04567175306733,1,0
"430","26","passing quals ",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.946973570281438,0,1
"431","26","RCH S6, feeding blind, teeth brushing",4,1,3,-0.41488804569902,0.500754664819407,0,1,1,0,0,1,-0.332720443612397,0,0
"432","26","unhappy during grad school 2nd year",6,4,2,0.878928433117797,0.0183275024904388,1,0,1,0,1,0,0.281532683056644,1,0
"433","61","Cutting my hand open with sink",5,5,0,1.3102005927234,-0.946526822167497,1,0,0,1,1,0,0.34432063695185,1,0
"434","61","How Joel and I became friends",2,1,1,-0.41488804569902,-0.464099659838529,0,1,1,0,1,0,-0.6886412739037,0,1
"435","61","Learning my great grandma has alzheimers",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0,0,0
"436","61","Leaving St. Linus",2,1,1,-0.41488804569902,-0.464099659838529,0,1,1,0,1,0,-0.6886412739037,0,1
"437","61","Meeting Nick and John",6,5,1,1.3102005927234,-0.464099659838529,1,0,1,0,1,0,0.6886412739037,1,0
"438","61","Getting my first detention",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0,0,0
"439","61","Finding out I could go blind",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0,0,0
"440","61","Washington DC Trip",5,2,3,0.0163841139065855,0.500754664819407,1,0,1,0,0,1,0.34432063695185,1,0
"441","61","Becoming student council president",3,3,0,0.447656273512191,-0.946526822167497,1,0,0,1,1,0,-0.34432063695185,0,1
"442","61","Drama with many girls",2,1,1,-0.41488804569902,-0.464099659838529,0,1,1,0,1,0,-0.6886412739037,0,1
"443","61","Winning 4th in Academic Decathlon",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0,0,0
"444","61","Graduating Valedictorian",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,0.34432063695185,1,0
"445","61","Accepted into the Onward Scholar's Program",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.34432063695185,0,1
"446","61","Running my first track event",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.34432063695185,0,1
